532	499	496	29489.97782	16984.70689	4
533	496	502	29518.26364	16878.98723	4
534	506	502	29606.59195	17045.67566	4
535	503	480	29992.02621	16636.25207	4
536	479	480	29768.81425	16523.78124	4
537	480	481	30187.55951	16527.85291	4
538	480	475	29845.59083	16417.0902	4
539	481	474	30233.51127	16417.0902	4
540	455	458	29767.55951	15830.01032	4
541	426	433	29767.55951	15619.55361	4
542	426	416	29767.55951	15400.72926	4
543	410	412	29762.43755	15189.39649	4
544	410	406	29762.43755	14973.76854	4
545	524	410	29407.08485	15263.04091	4
546	401	520	29767.55951	14836.6287	4
547	399	511	29767.55951	14488.88859	4
548	399	512	29767.55951	14563.05071	4
549	520	513	30148.26119	14736.17031	4
550	520	514	30368.96374	14736.17031	4
551	520	515	30572.0417	14736.17031	4
552	409	520	30578.49739	14946.17031	4
553	520	521	30617.80341	14849.73864	4
554	525	521	30724.95476	14946.17031	4
555	521	516	30782.13732	14736.17031	4
556	525	522	30827.80341	15112.88023	4
557	525	523	30827.80341	15199.3813	4
558	525	526	30827.80341	15616.79262	4
559	460	525	30723.88289	15996.17031	4
560	460	527	30827.80341	16043.70105	4
561	459	460	30617.80341	16108.02377	4
562	476	460	30731.06948	16216.23639	4
563	461	459	30582.4514	16216.23639	4
564	473	461	30438.38259	16358.54836	4
565	472	461	30491.96073	16358.54836	4
566	471	461	30541.96702	16358.54836	4
567	470	461	30591.26168	16358.54836	4
568	481	482	30407.11473	16525.47558	4
569	530	481	30233.11404	16636.41421	4
570	489	482	30508.43264	16636.41421	4
571	482	483	30607.55951	16529.222	4
572	531	489	30507.43736	16836.17031	4
573	529	483	30787.03877	16636.41421	4
574	483	476	30720.71286	16417.0902	4
575	483	528	30827.80341	16458.58331	4
576	456	525	30617.80341	15619.11156	4
577	417	525	30617.80341	15190.08407	4
578	478	477	28714.29931	16536.94953	4
579	477	464	28714.25476	16405.38913	4
580	28	161	0	0	11
581	30	163	0	0	11
582	36	169	0	0	11
583	37	170	0	0	11
584	38	171	0	0	11
585	39	172	0	0	11
586	41	174	0	0	11
587	42	175	0	0	11
588	66	199	0	0	11
589	71	204	0	0	11
590	72	205	0	0	11
591	73	206	0	0	11
592	74	207	0	0	11
593	88	221	0	0	11
594	94	227	0	0	11
595	99	232	0	0	11
596	100	233	0	0	11
597	101	234	0	0	11
598	102	235	0	0	11
599	107	240	0	0	11
600	125	258	0	0	11
601	161	294	0	0	12
602	163	296	0	0	12
603	169	302	0	0	12
604	170	303	0	0	12
605	171	304	0	0	12
606	172	305	0	0	12
607	174	307	0	0	12
608	175	308	0	0	12
609	199	332	0	0	12
610	204	337	0	0	12
611	205	338	0	0	12
612	206	339	0	0	12
613	207	340	0	0	12
614	221	354	0	0	12
615	227	360	0	0	12
616	232	365	0	0	12
617	233	366	0	0	12
618	234	367	0	0	12
619	235	368	0	0	12
620	240	373	0	0	12
621	258	391	0	0	12
622	294	427	0	0	13
623	296	429	0	0	13
624	302	435	0	0	13
625	303	436	0	0	13
626	304	437	0	0	13
627	305	438	0	0	13
628	307	440	0	0	13
629	308	441	0	0	13
630	332	465	0	0	13
631	337	470	0	0	13
632	338	471	0	0	13
633	339	472	0	0	13
634	340	473	0	0	13
635	354	487	0	0	13
